Age;Gender;Tenure;Service_Internet;Service_Phone;Service_TV;Contract;PaymentMethod;MonthlyCharges;TotalCharges;StreamingMovies;StreamingMusic;OnlineSecurity;TechSupport;Churn;TotalServices;CLV;AvgMonthlyChargeOverTenure;RecentPaymentDrop
69.0;0;44;1;1;0;0;2;86.79;3815.59;0;1;1;0;0;3;3818.76;84.79088888888889;1.0235769566436645
32.0;0;62;1;0;1;1;2;67.85;4193.18;1;0;0;1;0;3;4206.7;66.55841269841271;1.0194053200673472
64.0;0;6;1;1;0;1;0;80.25;488.76;0;1;1;1;1;4;481.5;69.82285714285715;1.14933709796219
39.0;0;17;0;0;1;0;3;76.31;1292.98;0;1;0;1;0;2;1297.27;71.83222222222223;1.0623366177357731
31.0;1;51;1;1;1;1;2;96.3;4887.5;0;0;0;1;0;4;4911.3;93.99038461538461;1.0245728900255755
43.0;0;38;1;1;1;0;3;51.86;1977.63;0;1;0;0;0;3;1970.68;50.70846153846154;1.0227090001668664
45.0;1;24;1;1;1;0;2;57.35;1370.04;0;0;1;1;0;5;1376.4;54.8016;1.046502291903886
40.0;1;51;1;1;1;2;1;59.16;3016.11;0;1;0;0;0;3;3017.16;58.00211538461539;1.0199627997652605
31.0;1;10;1;1;1;2;1;96.25;969.27;0;0;0;1;1;4;962.5;88.11545454545454;1.092316898284276
41.0;1;21;1;1;1;0;2;63.11;1321.66;1;1;1;1;0;5;1325.31;60.07545454545455;1.0505122346140459
19.0;1;70;1;1;0;0;1;37.71;2635.97;1;0;0;0;0;2;2639.7000000000003;37.12633802816901;1.0157209679928074
62.0;0;57;1;1;1;0;2;118.3;6767.75;1;1;1;1;0;5;6743.099999999999;116.6853448275862;1.01383768608474
43.0;0;39;0;1;1;1;0;69.34;2682.72;1;0;1;1;0;4;2704.26;67.068;1.0338760660821853
31.0;0;33;1;0;1;2;1;30.92;1007.5;1;0;0;0;0;2;1020.36;29.63235294117647;1.0434540942928041
68.0;0;59;1;1;1;0;2;87.03;5123.85;0;0;0;0;0;3;5134.77;85.39750000000001;1.01911648467461
24.0;1;18;0;0;1;2;2;93.92;1708.45;0;1;1;0;0;2;1690.56;89.91842105263159;1.0445023266703737
20.0;0;56;0;1;1;0;2;70.02;3914.67;1;0;0;0;0;2;3921.12;68.67842105263158;1.0195342136118752
64.0;0;57;1;1;0;0;2;84.65;4827.45;0;1;0;0;0;2;4825.05;83.23189655172413;1.017037980714456
40.0;1;48;0;1;0;2;3;37.27;1784.22;1;0;0;1;0;2;1788.96;36.41265306122449;1.0235453027093073
63.0;1;42;1;0;0;0;1;56.79;2391.21;1;1;1;1;0;3;2385.18;55.60953488372093;1.021227746622003
60.0;0;27;0;0;1;0;3;36.18;976.73;0;1;1;0;0;2;976.86;34.88321428571429;1.0371750637330683
64.0;0;52;1;1;1;1;1;58.72;3055.97;1;1;1;1;0;5;3053.44;57.65981132075471;1.0183869606049798
62.0;1;42;0;0;1;0;1;76.28;3216.63;0;0;0;1;0;2;3203.76;74.80534883720931;1.0197131780776776
35.0;0;32;0;1;0;0;2;64.25;2060.4;1;0;1;1;0;3;2056.0;62.43636363636364;1.0290477577169481
55.0;0;26;1;1;1;2;3;79.32;2054.97;0;1;1;1;0;5;2062.3199999999997;76.11;1.0421757981868347
52.0;0;25;1;0;1;1;0;70.18;1757.62;0;0;0;0;0;2;1754.5000000000002;67.60076923076923;1.0381538671612751
68.0;0;23;0;0;1;2;3;51.78;1215.13;1;0;0;1;0;2;1190.94;50.63041666666667;1.0227053895467975
32.0;1;57;1;0;1;0;2;34.34;1963.03;0;0;0;1;0;3;1957.38;33.8453448275862;1.0146151612558139
42.0;1;52;1;1;0;0;1;45.27;2355.56;1;1;0;0;0;2;2354.04;44.44452830188679;1.0185730781640037
54.0;1;31;1;1;0;2;0;40.07;1228.46;0;0;0;0;0;2;1242.17;38.389375;1.0437783892027417
45.0;0;64;1;1;0;0;3;90.74;5814.6;0;0;0;0;0;2;5807.36;89.45538461538462;1.0143604031231725
27.0;0;71;1;1;1;0;0;102.0;7250.72;0;1;0;0;0;3;7242.0;100.70444444444445;1.012864929275989
56.0;0;33;1;0;0;0;2;92.04;3040.45;1;0;0;0;0;1;3037.32;89.425;1.0292423818842606
34.0;0;2;1;1;0;0;3;84.37;169.88;1;1;0;0;1;2;168.74;56.626666666666665;1.4899340711090183
56.0;0;18;0;1;0;0;1;50.79;942.55;0;0;1;1;0;3;914.22;49.607894736842105;1.0238289745902074
39.0;1;47;1;1;1;2;1;91.1;4290.25;1;0;1;1;0;5;4281.7;89.38020833333333;1.0192413029543732
43.0;0;33;1;1;1;2;2;80.51;2669.23;1;1;0;0;0;3;2656.8300000000004;78.50676470588235;1.0255167220509287
61.0;0;35;1;1;0;0;3;24.69;864.82;0;1;0;1;0;3;864.1500000000001;24.02277777777778;1.0277745658056012
42.0;1;51;1;1;1;1;0;110.76;5647.44;0;1;0;1;0;4;5648.76;108.60461538461537;1.0198461603841742
34.0;0;18;1;0;0;2;2;28.0;510.32;1;1;0;1;0;2;504.0;26.858947368421052;1.0424831478288132
30.0;1;30;1;1;0;1;2;70.27;2106.77;1;0;0;1;0;3;2108.1;67.96032258064515;1.0339856747532954
37.0;1;44;1;0;1;0;3;71.31;3137.14;0;0;1;1;0;4;3137.6400000000003;69.71422222222222;1.0228902758563534
42.0;1;53;1;1;1;0;0;103.7;5500.73;0;1;0;1;0;4;5496.1;101.86537037037036;1.0180103368098417
21.0;1;10;1;1;1;0;2;111.31;1107.97;0;0;1;1;1;5;1113.1;100.72454545454546;1.1050930981885791
27.0;1;52;1;1;0;0;2;113.97;5928.64;1;1;0;1;0;3;5926.44;111.8611320754717;1.018852553030712
20.0;0;49;1;0;0;0;2;76.97;3772.33;1;0;0;1;0;2;3771.5299999999997;75.4466;1.0201917647713747
58.0;1;11;0;1;1;0;2;87.9;976.57;1;1;0;0;1;2;966.9000000000001;81.38083333333334;1.0801069047789713
62.0;1;66;1;1;1;0;2;28.85;1897.99;0;0;0;0;0;3;1904.1000000000001;28.328208955223882;1.0184194858771647
35.0;0;58;1;1;1;0;2;68.79;3969.82;1;1;1;0;0;4;3989.82;67.28508474576272;1.0223662533817655
64.0;0;36;1;1;0;0;2;109.79;3949.33;0;1;0;0;0;2;3952.44;106.73864864864865;1.0285871274368057
53.0;1;33;0;0;1;0;1;65.57;2167.78;0;0;1;0;0;2;2163.81;63.758235294117654;1.0284161676922934
64.0;0;47;1;0;1;1;2;26.96;1276.76;0;1;0;0;0;2;1267.1200000000001;26.599166666666665;1.0135655878943577
39.0;0;13;1;1;0;0;3;40.06;513.85;1;0;0;1;0;3;520.78;36.70357142857143;1.0914469203074828
51.0;1;40;1;1;1;2;1;62.95;2523.42;0;0;0;0;0;3;2518.0;61.54682926829268;1.02279842436059
64.0;1;68;1;0;1;2;0;43.75;2986.35;0;0;1;0;0;3;2975.0;43.280434782608694;1.010849364608971
25.0;0;42;1;1;1;1;0;59.23;2495.17;1;0;1;1;0;5;2487.66;58.02720930232558;1.020728046586004
57.0;1;19;0;1;1;1;3;53.3;1004.79;1;1;0;0;0;2;1012.6999999999999;50.2395;1.060918201813314
66.0;1;19;0;1;1;2;2;51.89;979.08;0;0;0;0;0;2;985.91;48.954;1.0599746700984598
61.0;0;58;1;1;0;0;0;29.12;1693.31;1;0;0;1;0;3;1688.96;28.700169491525422;1.0146281543249613
36.0;1;23;1;1;0;2;0;108.27;2506.46;1;1;0;0;0;2;2490.21;104.43583333333333;1.0367131332636468
59.0;1;54;0;0;0;1;2;89.27;4820.72;1;0;0;1;0;1;4820.58;87.64945454545455;1.0184889394115402
58.0;1;65;0;1;0;1;3;82.34;5350.45;1;0;0;1;0;2;5352.1;81.06742424242424;1.015697745049482
54.0;1;12;0;1;1;0;1;80.65;954.1;0;0;1;1;0;4;967.8000000000001;73.3923076923077;1.0988890053453517
23.0;1;24;1;0;1;0;2;59.65;1427.96;0;1;1;0;0;3;1431.6;57.1184;1.0443219698030757
69.0;0;34;0;1;1;1;3;102.33;3472.07;0;0;0;0;0;2;3479.22;99.202;1.0315316223463236
43.0;0;53;1;1;0;1;3;113.0;5989.27;0;1;1;0;0;3;5989.0;110.91240740740741;1.0188219933314075
51.0;1;8;1;1;0;1;1;20.56;149.35;0;0;1;0;0;3;164.48;16.594444444444445;1.238968865082022
44.0;0;18;0;1;1;0;1;27.92;499.27;0;0;1;1;0;4;502.56000000000006;26.277368421052632;1.0625112664490157
23.0;1;57;1;0;1;0;0;171.995;4977.41;1;1;1;1;0;4;9803.715;85.81741379310344;2.004196961873746
54.0;1;5;0;0;1;0;2;43.61;227.45;0;0;0;0;0;1;218.05;37.90833333333333;1.1504066827874257
44.0;1;26;1;1;1;0;2;111.17;2881.83;1;0;1;0;0;4;2890.42;106.73444444444443;1.0415569273690677
39.0;1;30;0;0;0;0;2;86.74;2596.48;1;0;1;0;0;1;2602.2;83.75741935483872;1.0356097485826965
38.0;1;54;1;1;1;0;0;56.83;3071.64;1;1;0;1;0;4;3068.8199999999997;55.848;1.0175834407677984
23.0;0;13;1;0;0;0;0;61.53;795.35;1;0;0;0;0;1;799.89;56.81071428571429;1.0830703463883824
23.0;0;29;0;1;1;0;1;89.09;2607.2;1;0;0;1;0;3;2583.61;86.90666666666667;1.0251227370359006
65.0;1;3;0;1;0;0;3;34.1;111.61;1;0;1;1;0;3;102.30000000000001;27.9025;1.2221127139145238
21.0;0;58;1;1;0;2;0;108.34;6283.89;0;1;1;0;0;3;6283.72;106.50661016949154;1.017213859567879
47.0;1;2;0;1;0;1;3;20.48;44.64;1;1;1;0;0;2;40.96;14.88;1.3763440860215053
28.0;0;28;1;1;1;1;2;117.89;3277.37;0;0;1;1;0;5;3300.92;113.01275862068965;1.0431565554087576
47.0;1;2;1;1;1;0;3;36.76;858.4000000000001;0;1;1;0;0;4;73.52;286.1333333333334;0.12847157502329914
48.0;0;7;1;0;1;1;3;94.21;664.59;0;0;0;0;1;2;659.4699999999999;83.07375;1.1340525737672849
41.0;1;26;1;1;1;0;1;23.99;623.01;1;1;0;1;0;4;623.74;23.074444444444445;1.0396783358212547
26.0;1;16;1;0;0;2;2;63.14;1015.9;0;0;0;0;0;1;1010.24;59.758823529411764;1.0565803720838665
20.0;0;23;1;1;0;1;1;83.03;1916.57;1;0;0;1;0;3;1909.69;79.85708333333334;1.039732438679516
44.0;0;40;1;1;1;0;3;27.02;1076.64;0;0;0;0;0;3;1080.8;26.259512195121953;1.0289604696091543
48.0;1;60;0;0;1;2;2;64.33;3863.6;0;1;0;0;0;1;3859.7999999999997;63.337704918032784;1.0156667356869242
57.0;0;32;0;1;1;0;2;50.31;1620.41;1;0;0;1;0;3;1609.92;49.10333333333334;1.0245740275609259
44.0;1;15;1;0;0;0;2;69.82;1051.85;1;0;0;0;0;1;1047.3;65.740625;1.0620525740362219
53.0;0;13;1;0;0;1;3;70.46;913.45;1;0;1;1;0;3;915.9799999999999;65.24642857142858;1.0799058514423339
41.0;0;5;1;1;1;0;2;98.52;495.57;0;1;1;1;1;5;492.59999999999997;82.595;1.1928082813729644
48.0;1;52;0;1;1;0;3;32.35;1696.02;0;0;0;0;0;2;1682.2;32.00037735849057;1.0109255787077982
23.0;0;41;1;1;0;1;1;28.27;1166.91;0;0;1;1;0;4;1159.07;27.78357142857143;1.017507776949379
19.0;0;53;0;1;0;0;0;60.19;3178.44;1;1;0;1;0;2;3190.0699999999997;58.86;1.0225959904858988
37.0;1;50;0;1;1;1;0;108.75;5443.37;1;0;0;0;0;2;5437.5;106.73274509803922;1.0189000563988853
45.0;0;15;1;0;0;2;2;105.53;1587.49;1;1;0;0;0;1;1582.95;99.218125;1.063616148763142
28.0;1;7;0;1;0;0;3;76.0;543.64;0;0;1;0;1;2;532.0;67.955;1.1183871679788095
21.0;1;40;1;1;1;0;2;108.88;4355.53;1;0;0;0;0;3;4355.2;106.23243902439023;1.024922340105567
32.0;1;28;1;1;1;0;1;100.53;2811.15;1;1;0;0;0;3;2814.84;96.93620689655172;1.0370737954218026
23.0;1;32;1;0;1;0;2;47.79;1515.6;0;1;0;0;0;2;1529.28;45.92727272727272;1.040558194774347
66.0;1;15;1;1;1;0;3;37.01;548.2;0;0;1;1;0;5;555.15;34.2625;1.0801897117840202
47.0;0;70;0;1;1;0;3;50.12;3520.48;0;1;0;0;0;2;3508.3999999999996;49.584225352112675;1.0108053447257193
55.0;1;65;0;1;1;0;3;42.71;2778.13;1;1;0;1;0;3;2776.15;42.09287878787879;1.0146609409926821
44.0;1;4;1;0;1;0;1;82.27;328.08;1;1;0;0;1;2;329.08;65.616;1.2538100463301634
19.0;0;11;1;0;1;1;2;78.49;876.35;0;1;0;0;1;2;863.39;73.02916666666667;1.0747760597934615
32.0;0;26;1;1;1;2;2;79.84;2086.74;0;1;0;0;0;3;2075.84;77.28666666666666;1.033037177607177
28.0;0;61;0;0;1;1;0;38.93;2367.37;1;1;1;0;0;2;2374.73;38.18338709677419;1.0195533440062179
25.0;1;37;1;1;0;0;3;99.19;3682.04;1;1;0;0;0;2;3670.0299999999997;96.8957894736842;1.0236770920468001
43.0;1;23;1;0;0;0;3;63.36;1440.69;1;0;1;0;0;2;1457.28;60.02875;1.055494242342211
68.0;1;40;1;1;1;1;2;67.25;2694.6;0;0;0;0;0;3;2690.0;65.72195121951219;1.0232502041119276
62.0;0;23;1;1;1;0;0;119.7;2756.51;1;1;1;0;0;4;2753.1;114.85458333333334;1.0421874036372079
61.0;1;16;0;1;0;0;1;48.23;783.18;0;0;0;1;0;2;771.68;46.069411764705876;1.046898541842233
22.0;0;61;0;1;1;2;0;59.41;3627.82;0;0;0;0;0;2;3624.0099999999998;58.513225806451615;1.0153260084568694
23.0;1;68;1;0;0;0;1;87.65;5957.75;0;1;0;0;0;1;5960.200000000001;86.34420289855072;1.0151231589106626
43.0;0;31;1;1;1;0;3;108.04;3347.58;1;0;0;0;0;3;3349.2400000000002;104.611875;1.0327699412710079
21.0;1;53;0;0;0;2;2;32.68;1758.97;0;0;0;0;0;0;1732.04;32.57351851851852;1.0032689585382355
36.0;1;25;1;1;1;2;2;93.5;2338.33;0;1;1;1;0;5;2337.5;89.93576923076922;1.0396308476562333
37.0;1;44;0;1;0;0;0;111.83;4926.49;1;1;0;0;0;1;4920.5199999999995;109.47755555555555;1.0214879153311993
50.0;0;12;0;1;0;0;3;62.29;727.27;0;0;0;1;0;2;747.48;55.94384615384615;1.1134379253922202
37.0;0;9;1;1;0;0;0;48.67;429.76;1;0;0;0;0;2;438.03000000000003;42.976;1.1324925539836188
66.0;1;12;0;0;0;1;0;87.77;1058.43;0;1;0;0;0;0;1053.24;81.4176923076923;1.0780212201090293
29.0;1;69;1;1;1;0;1;44.61;3061.94;1;0;1;1;0;5;3078.09;43.742;1.0198436285492205
64.0;1;54;1;1;1;0;3;58.43;3160.71;0;0;0;0;0;3;3155.22;57.467454545454544;1.016749401242126
18.0;0;54;0;1;1;2;3;109.69;5916.01;0;1;0;0;0;2;5923.26;107.56381818181819;1.0197667008676454
43.0;1;28;0;1;1;0;2;79.03;2202.5;1;1;1;0;0;3;2212.84;75.94827586206897;1.0405766174801363
31.0;1;56;1;0;1;2;3;29.5;1644.71;0;1;1;0;0;3;1652.0;28.85456140350877;1.0223686850569402
55.0;1;69;0;1;0;2;1;52.97;3670.21;0;1;0;1;0;2;3654.93;52.43157142857143;1.0102691671593722
54.0;1;58;1;0;0;0;2;82.73;4801.67;0;1;1;1;0;3;4798.34;81.3842372881356;1.0165359135467453
28.0;0;42;1;1;1;1;1;68.15;2853.2;1;0;0;0;0;3;2862.3;66.35348837209303;1.0270748633113698
53.0;0;38;1;1;1;0;1;86.03;3276.89;1;0;0;1;0;4;3269.14;84.02282051282052;1.0238885040388905
30.0;1;68;1;0;1;1;3;96.14;6545.82;0;1;0;0;0;2;6537.52;94.86695652173913;1.0134192507584994
60.0;1;53;0;1;0;1;2;68.06;3603.37;1;0;0;0;0;1;3607.1800000000003;66.72907407407408;1.0199452179487536
20.0;0;33;0;1;1;0;2;118.7;3926.69;0;1;0;0;0;2;3917.1;115.49088235294118;1.027786761878325
50.0;0;71;0;1;0;1;2;111.47;7434.915000000001;1;1;1;0;0;2;7914.37;103.26270833333335;1.0794797250540187
23.0;1;56;1;1;0;2;2;25.99;1463.95;1;0;0;0;0;2;1455.4399999999998;25.683333333333334;1.0119402985074626
67.0;0;51;1;0;0;0;3;46.64;2371.9;0;1;0;0;0;1;2378.64;45.61346153846154;1.0225051646359458
27.0;0;43;0;1;1;0;2;50.05;2140.36;0;0;1;0;0;3;2152.15;48.64454545454546;1.0288923358687323
22.0;1;15;0;0;1;0;0;38.43;559.52;0;0;0;1;0;2;576.45;34.97;1.0989419502430655
40.0;0;38;1;1;0;0;2;51.2;1939.04;0;0;0;1;0;3;1945.6000000000001;49.71897435897436;1.0297879362983746
44.0;0;15;1;1;0;2;2;62.48;933.52;0;1;1;0;0;3;937.1999999999999;58.345;1.0708715399777187
61.0;1;5;1;1;0;2;3;25.16;122.94;0;1;0;0;0;2;125.8;20.49;1.227916056612982
19.0;1;54;1;1;1;0;1;32.73;1766.95;0;1;0;1;0;4;1767.4199999999998;32.126363636363635;1.0187894394295254
30.0;0;51;1;0;0;0;0;29.62;1527.95;0;0;0;0;0;1;1510.6200000000001;29.383653846153848;1.0080434569194017
57.0;1;10;1;1;1;0;3;24.63;242.9;0;0;0;0;0;3;246.29999999999998;22.081818181818182;1.1153972828324412
19.0;0;12;1;1;0;0;0;68.15;817.31;1;0;0;0;0;2;817.8000000000001;62.87;1.0839828216955625
37.0;1;4;1;0;0;0;0;53.38;195.34;0;0;0;1;0;2;213.52;39.068;1.3663356199447119
18.0;0;18;1;0;0;0;1;113.54;2066.0;1;0;1;1;0;3;2043.72;108.73684210526316;1.0441723136495644
54.0;1;36;0;1;0;0;2;30.28;1076.92;1;0;0;0;0;1;1090.08;29.105945945945948;1.0403372581064516
26.0;0;25;0;0;1;2;1;112.6;2807.93;1;1;0;1;0;2;2815.0;107.99730769230769;1.0426185837966047
34.0;0;36;1;1;0;1;2;28.65;1038.36;1;0;0;0;0;2;1031.3999999999999;28.06378378378378;1.020888709118225
26.0;0;67;1;1;0;1;1;81.92;5491.1;1;0;0;0;0;2;5488.64;80.75147058823529;1.0144706889330006
28.0;1;9;1;1;1;0;2;44.77;419.36;0;1;1;1;0;5;402.93;41.936;1.0675791682563909
44.0;1;61;0;1;0;2;2;102.68;6270.68;0;0;1;0;0;2;6263.4800000000005;101.14;1.0152264188253906
41.0;0;53;1;1;1;1;2;26.15;1385.14;1;0;0;0;0;3;1385.9499999999998;25.650740740740744;1.0194637365176082
55.0;0;18;1;1;0;2;2;115.25;2084.94;0;0;0;1;0;3;2074.5;109.73368421052632;1.0502700317515132
52.0;1;43;0;1;1;0;1;24.73;1075.0;0;0;0;1;0;3;1063.39;24.431818181818183;1.0122046511627907
47.0;1;35;1;0;0;0;2;44.11;1537.25;0;1;0;0;0;1;1543.85;42.701388888888886;1.0329874776386405
48.0;1;63;1;0;1;0;2;66.42;4194.09;1;1;1;0;0;3;4184.46;65.53265625;1.0135404819639064
66.0;1;4;1;0;1;0;3;95.61;380.22;0;1;1;0;1;3;382.44;76.04400000000001;1.2572984061858923
22.0;1;41;1;1;1;1;2;115.11;4718.48;1;0;1;0;0;4;4719.51;112.3447619047619;1.0246138587002596
44.0;1;45;1;1;1;2;3;62.8;2827.43;1;1;0;0;0;3;2826.0;61.46586956521739;1.0217052234714918
67.0;0;50;1;1;0;0;3;95.73;4782.69;1;1;1;1;0;4;4786.5;93.77823529411764;1.0208125552774696
31.0;1;28;1;1;1;0;0;92.72;2591.81;0;0;0;1;0;4;2596.16;89.37275862068965;1.0374525910464116
28.0;0;42;1;1;0;1;1;77.12;3248.89;0;1;0;1;0;3;3239.04;75.55558139534884;1.0207055332744415
26.0;1;69;1;1;0;0;0;89.09;6131.92;1;1;0;0;0;2;6147.21;87.59885714285714;1.0170224008141007
51.0;1;1;1;0;0;1;2;23.81;13.19;1;1;0;1;0;2;23.81;6.595;3.6103108415466263
29.0;0;39;0;1;0;1;2;64.16;2508.99;0;1;0;0;0;1;2502.24;62.72474999999999;1.0228817173444296
52.0;0;17;1;1;1;0;2;98.59;1675.3;0;1;0;0;0;3;1676.03;93.07222222222222;1.0592849041962633
52.0;1;35;1;1;1;2;0;67.42;2369.62;1;1;0;0;0;3;2359.7000000000003;65.82277777777777;1.024265494045459
18.0;0;46;1;1;1;0;2;107.35;4941.68;0;1;0;1;0;4;4938.099999999999;105.14212765957447;1.0209989315374528
57.0;0;42;1;1;1;2;2;103.36;4327.78;0;1;0;0;0;3;4341.12;100.6460465116279;1.0269653263335938
39.0;0;39;0;1;0;1;2;106.34;4147.89;1;1;0;0;0;1;4147.26;103.69725000000001;1.0254852467158
46.0;0;49;1;1;1;2;2;33.0;1622.35;0;0;0;0;0;3;1617.0;32.446999999999996;1.0170431781058342
25.0;1;62;0;1;0;0;3;44.41;2755.76;1;1;0;0;0;1;2753.4199999999996;43.742222222222225;1.0152662060556796
28.0;0;38;0;1;1;0;2;22.96;867.8;0;0;0;1;0;3;872.48;22.25128205128205;1.0318506568333718
58.0;1;23;1;0;0;0;2;118.28;2717.7;1;1;0;1;0;2;2720.44;113.2375;1.0445303013577658
54.0;1;22;0;0;1;0;2;43.61;953.82;1;1;0;0;0;1;959.42;41.4704347826087;1.0515925436665199
31.0;1;4;1;1;1;2;3;171.995;213.59;0;1;0;0;0;3;687.98;42.718;4.02628868392715
47.0;1;49;1;1;0;0;1;47.49;2312.38;0;0;0;1;0;3;2327.01;46.247600000000006;1.026864096731506
52.0;0;59;1;0;1;2;2;23.98;1418.72;1;1;1;1;0;4;1414.82;23.645333333333333;1.0141536032479983
38.0;0;68;1;1;0;0;2;46.13;3128.13;1;0;0;0;0;2;3136.84;45.33521739130435;1.0175312407093056
54.0;1;71;0;1;1;0;0;29.82;2122.98;1;0;1;0;0;3;2117.22;29.485833333333332;1.011333126077495
22.0;1;2;0;1;1;2;0;59.43;112.91;0;1;1;1;0;4;118.86;37.63666666666666;1.579045257284563
36.0;1;49;1;1;0;0;0;116.68;5704.19;0;0;0;0;0;2;5717.320000000001;114.0838;1.022756955851751
31.0;1;31;1;0;1;1;1;89.83;2780.65;0;1;1;0;0;3;2784.73;86.8953125;1.0337726790498625
43.0;0;40;1;0;0;0;0;90.69;3648.54;0;1;1;0;0;2;3627.6;88.98878048780487;1.01911723593547
21.0;1;48;1;1;1;2;3;65.32;3134.4;0;1;1;0;0;4;3135.3599999999997;63.96734693877551;1.0211459928534965
42.0;0;51;0;1;0;0;1;101.13;5164.09;0;1;1;0;0;2;5157.63;99.30942307692308;1.0183323683359506
62.0;1;43;1;1;1;1;3;110.83;4767.38;0;1;0;1;0;4;4765.69;108.34954545454546;1.0228930775394451
59.0;1;55;1;1;1;0;2;116.16;6374.75;0;0;1;0;0;4;6388.8;113.83482142857143;1.020425899054865
42.0;1;49;0;0;1;0;2;29.9;1479.59;0;1;0;0;0;1;1465.1;29.5918;1.010415047411783
35.0;1;57;0;1;1;2;2;107.96;6151.24;1;0;1;0;0;3;6153.719999999999;106.05586206896551;1.017954103562859
57.0;0;15;0;1;1;2;2;42.51;624.54;1;1;0;0;0;2;637.65;39.03375;1.0890575463541166
25.0;0;27;0;0;0;0;2;59.73;1607.59;1;0;1;1;0;2;1612.7099999999998;57.41392857142857;1.0403398876579226
56.0;0;68;1;0;0;0;2;54.55;3707.34;0;1;1;1;0;3;3709.3999999999996;53.729565217391304;1.0152697082004887
57.0;1;64;0;0;1;0;1;87.51;5608.13;1;0;1;0;0;2;5600.64;86.27892307692308;1.014268570807025
31.0;1;30;0;1;1;0;1;79.79;2386.89;1;0;0;1;0;3;2393.7000000000003;76.99645161290321;1.0362815211425749
49.0;0;36;0;1;1;1;3;30.91;1138.96;0;1;0;1;0;3;1112.76;30.782702702702704;1.0041353515487814
68.0;0;67;1;1;1;0;1;98.28;6575.39;0;1;0;0;0;3;6584.76;96.69691176470589;1.0163716524799289
55.0;1;49;1;1;1;0;2;63.96;3140.16;0;1;0;0;0;3;3134.04;62.8032;1.018419443595231
50.0;1;55;0;0;1;1;1;20.22;1092.36;1;1;0;0;0;1;1112.1;19.506428571428568;1.0365813468087446
40.0;0;56;1;1;0;0;3;61.45;3439.96;0;1;0;0;0;2;3441.2000000000003;60.350175438596494;1.0182240491168502
32.0;1;68;0;0;0;1;2;71.63;4874.51;1;0;1;0;0;1;4870.84;70.64507246376812;1.0139419141616284
50.0;1;44;1;1;1;2;2;26.89;1171.96;1;1;0;0;0;3;1183.16;26.043555555555557;1.0325011092528755
42.0;0;31;0;0;1;0;2;35.11;1103.4;1;0;1;0;0;2;1088.41;34.48125;1.0182345477614645
34.0;1;58;1;1;0;1;2;119.36;6927.22;0;1;0;1;0;3;6922.88;117.41050847457628;1.0166040633905087
50.0;0;53;1;0;1;0;2;107.12;5674.18;1;0;1;0;0;3;5677.360000000001;105.0774074074074;1.0194389321452615
64.0;1;23;1;1;0;0;2;33.33;770.83;0;1;0;0;0;2;766.5899999999999;32.117916666666666;1.0377385415720717
19.0;0;28;0;1;0;0;2;78.03;2178.91;0;1;0;0;0;1;2184.84;75.1348275862069;1.038533027981881
31.0;1;16;1;0;1;0;2;57.92;939.23;1;1;0;0;0;2;926.72;55.248823529411766;1.0483481149452212
57.0;0;37;1;1;1;0;1;74.37;2761.84;1;1;0;0;0;3;2751.69;72.68;1.0232526141992295
44.0;0;21;0;1;0;0;2;67.05;1411.78;1;0;0;0;0;1;1408.05;64.17181818181818;1.044851180778875
44.0;0;17;1;0;0;2;2;24.81;427.89;0;0;1;0;0;2;421.77;23.771666666666665;1.0436794503260185
56.0;0;37;0;1;1;1;0;51.54;1892.21;1;0;0;1;0;3;1906.98;49.795;1.0350436790842454
68.0;1;19;0;1;0;2;1;32.55;633.12;1;0;0;1;0;2;618.4499999999999;31.656;1.0282410917361637
23.0;1;30;0;1;1;0;2;68.9;2066.01;1;0;1;1;0;4;2067.0;66.64548387096775;1.0338284906655824
23.0;0;45;1;0;1;0;1;110.73;4993.1;0;0;0;0;0;2;4982.85;108.54565217391306;1.020123770803709
20.0;1;18;1;1;0;0;2;119.55;2159.4;1;1;1;0;0;3;2151.9;113.65263157894738;1.0518894137260348
24.0;1;62;1;1;0;0;2;114.43;7104.76;1;1;1;0;0;3;7094.660000000001;112.77396825396826;1.0146845213631424
68.0;1;36;0;1;0;0;2;118.57;4258.04;1;1;0;0;0;1;4268.5199999999995;115.08216216216216;1.0303073714666842
25.0;1;52;1;1;0;1;0;21.52;1109.84;0;0;0;0;0;2;1119.04;20.940377358490565;1.0276796655373748
59.0;1;19;0;1;1;0;2;92.94;1788.34;1;1;0;0;0;2;1765.86;89.417;1.03939966673004
44.0;0;44;1;1;1;0;0;47.29;2065.57;0;0;0;1;0;4;2080.7599999999998;45.90155555555556;1.0302483091834214
44.0;0;7;1;1;1;0;2;106.56;734.94;1;1;1;0;1;4;745.9200000000001;91.8675;1.159931422973304
64.0;0;44;0;1;1;0;0;101.37;4460.71;0;0;0;0;0;2;4460.280000000001;99.12688888888889;1.0226286846712744
46.0;0;68;1;1;0;0;2;62.37;4241.61;0;0;1;1;0;4;4241.16;61.47260869565217;1.0145982303889325
50.0;1;34;1;1;1;0;3;67.33;2283.82;0;1;0;1;0;4;2289.22;65.25200000000001;1.0318457671795498
69.0;1;66;1;1;0;1;3;46.51;3075.82;1;0;1;0;0;3;3069.66;45.90776119402985;1.013118452965388
47.0;0;69;1;1;0;0;2;48.88;3381.74;1;0;1;0;0;3;3372.7200000000003;48.31057142857143;1.0117868316310539
